aut_lastn, aut_firstn	aut_lastn, aut_firstn	aut_lastn, aut_firstn	contribution_title	journal	year	issue	page_range
Шевкуненко, Юрий.			Новый город. [О г. Рудном Кустан. обл. Очерк]	Октябрь	1963	1	148-154
Микулина, Елена.			Под старой яблоней у Остродуба. [О пред. колхоза с. Ставки А. А. Остродубе. Бершад. район Винниц. обл. Очерк]	Октябрь	1963	1	155-160
Асеев, Николай.			Любовь к поэзии. [В связи с письмом читательницы В. Крутецкой о книге автора «Кому и зачем нужна поэзия». С прил. текста письма]	Октябрь	1963	1	162-163
			Во имя Земли. [О перспективах освоения космического пространства. Статьи]: А. Благонравов. Путешествуя по «космической провинции» — Н. Сиротинин. «Лунные» сады. — В. Мясищев. Братья-близнецы	Октябрь	1963	1	162-169
Строков, П.			По залам выставки («30 лет МОССХ». Москва. 1962—1963]	Октябрь	1963	1	172-173
Литвинов, В.			Темы, мысли, проблемы. [По материалам пленума Комис. по критике и органам печати Союза писателей РСФСР]	Октябрь	1963	1	174-175
Григорьев, Б.			Об изучении жизни и понимании традиций. [В связи со статьей С. Гайсарьяна «Творчество, жизнь, искания. (Размышления над писательскими анкетами)» в журн. «Вопр. литературы», 1962, № 10]	Октябрь	1963	1	176-178
Зубков, Юр.			Вперед, к Станиславскому! [К 100-летию со дня рождения К. С. Станиславского]	Октябрь	1963	1	179-187
Яновский, Н.			В романтическом ключе. [Заметки о произведениях молодых прозаиков]	Октябрь	1963	1	188-195
Молдавский, Дм.			Маршруты жизни. Юбилейный монолог. [К 70-летию со дня рождения В. Б. Шкловского]	Октябрь	1963	1	196-198
Серафимович, А.			Как я стал писателем. Конспект лекции 1945 г. — Коллективное творчество. Статьи 1930—31 гг. [Публикация и предисл. А. Волкова «К 100-летию со дня рождения А. Серафимовича. Неопубликованное»]	Октябрь	1963	1	199-201
