aut_lastn, aut_firstn	aut_lastn, aut_firstn	aut_lastn, aut_firstn	contribution_title	journal	year	issue	page_range
Раздольский, В.			Ужас — моя профессия. Памфлет. Илл: Е. Смирнов	Молодая гвардия	1962	7	227-250
Чернышев, Б.			Плывем, плывем... [Проблемы развития отечеств. плавательного спорта]	Молодая гвардия	1962	7	251-261
Бучис, Альгимантас.			Черты современной литовской литературы	Молодая гвардия	1962	7	262-272
Богемский, Георгий.			Отчаяние и надежды молодых. Заметки об итал. кино	Молодая гвардия	1962	7	290-302
Филатов, Анатолий.			У Павла Корина. [О творчестве художника]	Молодая гвардия	1962	7	303-307
Волохонская, Л.			100 лет Ленинской библиотеке	Молодая гвардия	1962	7	310-312
Луковский, Игорь.			Прыска. Рассказ	Молодая гвардия	1962	7	313-316
Сбитнев, Ю.			Аннушка. Рассказ. Илл: П. Кошевой	Молодая гвардия	1962	7	85-90
Ильин, Виктор.			Ночь тысяча первого. Рассказ	Молодая гвардия	1962	7	91-100
Коржавин, Н.			Рождение века. Поэма	Молодая гвардия	1962	8	114-126
Розанова, Л.			Однокурсники. Рассказ. Илл: М. Рудаков	Молодая гвардия	1962	8	127-139
Солнцев, Роман.			Подснежники. — Нам завидовать будут. — Испытание. — Поэт. — Боль.— Сюжет, по существу банальный. — Американка Галя. [Стихи]	Молодая гвардия	1962	8	140-145
Смирнов, Олег.			Море справа. Рассказ. Илл: Н. Купряшин	Молодая гвардия	1962	8	148-153
Муравьева, И.			Радость встречного ветра. [Из бесед о счастье советского человека]	Молодая гвардия	1962	8	154-163
Чивилихин, Владимир.			Очередной отпуск. [О поездке в Кедроград. Алт. край. Очерк]. Илл:В. Инютин	Молодая гвардия	1962	8	164-219
Филипенко, Ал.			Друг мой Алеша-моряк. [О матросе дальнего плавания А. Максимове.Очерк]. Илл: В. Гальдяева	Молодая гвардия	1962	8	220-236
Засухин, В.			Любка — утренняя звезда. [По материалам воспоминаний С. С. Заболоцкой опоследних днях Л. Шевцовой]	Молодая гвардия	1962	8	237-243
Грибачев, Николай.			Молодым — крепкие крылья! [О творчестве молодых писателей]	Молодая гвардия	1962	8	263-282
Зеленко, Н.	Поваго, Ф		Молодые ищут. [О творчестве молодых кинематографистов]	Молодая гвардия	1962	8	291-298
